ETF_Id,Ticker_Symbol,Weight
00947,3443,3.33
00947,8299,2.25
00947,4966,2.13
00947,3227,1.8
00947,3035,1.74
00947,6526,1.74
00947,6531,1.41
00947,2363,1.27
00947,3592,1.24
00947,3014,1.19
00947,2388,1.17
00947,2458,1.04
00947,6533,0.82
00947,3545,0.8
00947,6104,0.79
00947,4968,0.75
00947,4961,0.74
00947,8081,0.71
00947,6719,0.66
00947,2401,0.61
00947,8016,0.61
00947,6462,0.48
00947,6202,0.46
00947,8261,0.37
00947,2436,0.22
00947,2344,0.15
00947,2337,0.13
00947,6962,0.13
00947,6679,0.13
00947,6138,0.12
00947,2408,0.11
00947,3006,0.11
00947,3228,0.11
00947,3530,0.1
00947,5351,0.1
00947,6411,0.1
00947,4919,0.09
00947,6756,0.09
00947,6732,0.09
00947,6643,0.08
00947,8054,0.08
00952,2303,4.26
00952,2308,4.03
00952,2301,3.91
00952,2330,3.72
00952,4938,3.72
00952,2324,3.71
00952,3231,3.64
00952,6669,3.4
00952,3529,3.36
00952,2382,3.35
00952,2383,2.8
00952,6285,2.72
00952,5269,2.41
00952,2451,2.34
00952,6274,2.23
00952,3023,2.18
00952,6526,2.12
00952,3665,1.96
00952,2376,1.9
00952,2356,1.87
00952,5434,1.86
00952,6531,1.85
00952,3078,1.81
00952,3706,1.79
00952,2352,1.72
00952,4933,1.63
00952,2388,1.58
00952,2328,1.55
00952,3088,1.51
00952,5388,1.43
00952,6196,1.37
00952,3169,1.31
00952,3032,1.29
00952,5289,1.22
00952,6672,1.19
00952,4755,1.15
00952,8086,1.06
00952,3260,1.02
00952,3051,1.01
00952,3380,1.0
00952,2421,0.97
00952,2420,0.95
00952,3015,0.95
00952,6561,0.92
00952,4739,0.91
00952,3006,0.9
00952,4721,0.9
00952,8215,0.8
00952,2495,0.79
00952,2323,0.78
00961,3034,5.09
00961,6121,4.67
00961,2303,4.57
00961,2474,4.46
00961,6239,3.94
00961,2385,3.92
00961,2344,3.87
00961,5876,3.65
00961,5347,3.65
00961,2454,3.63
00961,6176,3.6
00961,1102,3.57
00961,1477,3.55
00961,5871,3.53
00961,2884,3.35
00961,3044,3.22
00961,2603,3.09
00961,2618,2.95
00961,2412,2.85
00961,3702,2.81
00961,2353,2.78
00961,2301,2.7
00961,2347,2.63
00961,4938,2.62
00961,2105,2.53
00961,1216,2.33
00961,1402,2.24
00961,8046,2.17
00961,3293,2.16
00961,6488,2.02
00962,2357,8.99
00962,3231,5.52
00962,2376,4.92
00962,2454,4.6
00962,2449,4.37
00962,6669,3.67
00962,2377,3.62
00962,1590,3.53
00962,4904,3.52
00962,2317,3.43
00962,2356,3.1
00962,4966,2.94
00962,3706,2.81
00962,2301,2.53
00962,5536,2.46
00962,2458,2.38
00962,1504,2.18
00962,2395,1.99
00962,2353,1.83
00962,2439,1.81
00962,5347,1.81
00962,6414,1.8
00962,3034,1.74
00962,2352,1.72
00962,5371,1.53
00962,5388,1.45
00962,2201,1.42
00962,2421,1.42
00962,6214,1.11
00962,3029,1.02
00962,3264,1.0
00962,6412,0.97
00962,6561,0.91
00962,8150,0.83
00962,4919,0.77
00962,6285,0.77
00962,3515,0.76
00962,3059,0.66
00962,9917,0.62
00962,4977,0.49
00962,2441,0.48
00962,6284,0.48
00962,3380,0.46
00962,6763,0.44
00962,6263,0.41
00962,2495,0.39
00962,3455,0.35
00962,3552,0.32
00962,5478,0.2
00962,4953,0.18
009802,2454,16.04
009802,2881,5.48
009802,2891,5.39
009802,2308,4.81
009802,2303,4.62
009802,2603,4.37
009802,2357,4.36
009802,2882,4.05
009802,2885,3.16
009802,2884,3.03
009802,2883,2.96
009802,3711,2.72
009802,2395,2.51
009802,1216,2.43
009802,3231,2.37
009802,1303,2.2
009802,6505,2.09
009802,3044,2.07
009802,1319,1.81
009802,6414,1.62
009802,9939,1.58
009802,4763,1.48
009802,3105,1.47
009802,2327,1.39
009802,2385,1.34
009802,9904,1.33
009802,3036,1.31
009802,2324,1.13
009802,2474,1.09
009802,2834,1.02
009802,6274,0.94
009802,3680,0.9
009802,9914,0.75
009802,1210,0.7
009802,1402,0.66
009802,5880,0.65
009802,2458,0.43
009802,6005,0.4
009802,6670,0.25
009802,1102,0.14
009802,1504,0.06
009802,9917,0.06
009802,5434,0.06
009802,9945,0.05
009802,1795,0.05
009802,3189,0.05
009802,6531,0.05
009802,3406,0.05
009802,8046,0.05
009802,2354,0.05
009803,2330,29.23
009803,2454,8.31
009803,2317,7.58
009803,2881,5.45
009803,2308,3.48
009803,2882,3.38
009803,2618,2.55
009803,2345,2.5
009803,2382,2.28
009803,2891,2.24
009803,2357,2.24
009803,2603,2.2
009803,2886,1.99
009803,3665,1.88
009803,4763,1.84
009803,2610,1.62
009803,2360,1.61
009803,2404,1.48
009803,2449,1.45
009803,8464,1.45
009803,3045,1.37
009803,2059,1.36
009803,9904,1.28
009803,3711,1.16
009803,6515,1.1
009803,6472,0.81
009803,2609,0.75
009803,2504,0.7
009803,3008,0.65
009803,5434,0.64
009803,3231,0.61
009803,6670,0.59
009803,2383,0.57
009803,3533,0.38
009803,6409,0.17
009803,5269,0.1
009803,6669,0.09
009803,2379,0.03
009803,3034,0.03
009803,2327,0.03
009803,3017,0.02
009803,3406,0.02
009803,2890,0.01
009803,2376,0.01
009803,4938,0.01
009803,6176,0.01
009803,2385,0.01
009803,3044,0.01
009803,2347,0.01
009803,3036,0.01
